benchmark,method,seed,seconds,preparation_seconds,evaluation_seconds,iterations,mean_cost,success_rate,violation_rate,blocks,core_blocks,truncated_blocks,frontier_transitions,absorption_samples,status,model_calls,partition_seconds,absorption_seconds,frontier_solve_seconds,frontier_mode,frontier_backend,exact_action_projection,exact_projection_available,exact_projection_mean_width,exact_projection_feasible_rate,exact_projection_activation_rate,exact_projection_clipping_rate,action_regime,control_route,execution_device,scale_size,grid_state_count,block_compression_ratio,scalability_family,transition_regime,noise_scale,noise_model,action_sample_count,action_perturbation_count,action_perturbation_rate,mean_abs_action_deviation,mean_intended_action,mean_executed_action,frontier_hit_entropy,transition_expectation,scenario_count,evaluation_protocol,topology_noise_projection,topology_noise_interval_probability,topology_noise_support_points,support_aware_control,planning_horizon,training_seconds,scala_process_seconds,training_episodes,evaluation_episodes,alpha,gamma,epsilon0,epsilon_decay_factor,min_exploration,reward_mode,success_bonus,potential_scale,partition_variant,training_initialization,training_model_calls,evaluation_model_calls,learned_policy_entries,defaulted_blocks,defaulted_block_ids,source_artifact,partition_source,environment_parity,evaluation_owner,recorded_model_calls,preparation_model_calls,online_model_calls,absorption_model_calls,other_preparation_model_calls,call_count_source,control_and_runtime_source
stochastic_double_integrator_parking,SDTA-MDP,4,4.584812199929729,3.6004158998839557,0.984395899809897,1,4.253191799876214,1.0,0.0,6,6,0,26,32,ok,36479,0.1501056000124663,3.44928319985047,0.0004569001030176878,sampled,sampled-forced,False,False,,,,,finite-action,finite-core,cpu,,,,,stochastic,0.1,random-action-slip,236,30,0.1271186440677966,0.1652542372881356,-0.05084745762711865,-0.029661016949152543,0.528230222088621,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,exact-discrete-slip,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,10745,10745,25734,10745,0,complete leaf-dynamics replay,original measured main experiment
stochastic_double_integrator_parking,FineGridVI,4,0.15467839990742505,0.053892199881374836,0.10078510013408959,762,26.82529956726072,0.45,0.0,,,,,,ok,576,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,1638,171,0.1043956043956044,0.10805860805860806,-0.007326007326007326,-0.006715506715506716,,discounted exact finite-action expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,TileQ,4,2.4902516999281943,2.4367297999560833,0.05352119985036552,400,11.53830871360918,1.0,0.0,,,,,,ok,31116,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,905,104,0.11491712707182321,0.13591160220994475,-0.013259668508287293,-0.0077348066298342545,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,31116,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,MPC,4,2.259250500006601,0.0,2.259025299921632,0,5.479424398279655,1.0,0.0,,,,,,ok,57165,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,408,44,0.10784313725490197,0.11519607843137254,-0.0196078431372549,-0.01715686274509804,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,57165,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,SDTA-MDP,5,5.679123000008985,3.4626557999290526,2.216466800076887,3,4.3209979680791655,0.95,0.0,6,6,0,28,32,ok,71987,0.13793350011110306,3.323457700200379,0.0006897998973727226,sampled,sampled-forced,False,False,,,,,finite-action,finite-core,cpu,,,,,stochastic,0.1,random-action-slip,522,48,0.09195402298850575,0.11302681992337164,0.0038314176245210726,0.005747126436781609,0.47661095908739476,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,exact-discrete-slip,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,11336,11336,60651,11336,0,complete leaf-dynamics replay,original measured main experiment
stochastic_double_integrator_parking,FineGridVI,5,0.15561989997513592,0.048730099806562066,0.10688879992812872,762,33.594163129718844,0.4,0.0,,,,,,ok,576,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,2029,202,0.09955643173977329,0.10448496796451454,-0.011828486939379004,0.0009857072449482504,,discounted exact finite-action expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,TileQ,5,2.1716940999031067,2.126557300100103,0.04513590014539659,400,9.778620323296227,0.9,0.0,,,,,,ok,30677,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,870,77,0.08850574712643679,0.10114942528735632,-0.010344827586206896,0.0011494252873563218,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,30677,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,MPC,5,3.126113599864766,0.0,3.126093100057915,0,6.168927493840323,0.85,0.0,,,,,,ok,84189,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,595,55,0.09243697478991597,0.10252100840336134,0.011764705882352941,0.0033613445378151263,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,84189,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,SDTA-MDP,6,5.016941800015047,3.2106695999391377,1.8062718999572098,2,3.9269944652768514,0.9,0.0,6,6,0,26,32,ok,60510,0.12176089989952743,3.087884600041434,0.0005775999743491411,sampled,sampled-forced,False,False,,,,,finite-action,finite-core,cpu,,,,,stochastic,0.1,random-action-slip,427,35,0.08196721311475409,0.11007025761124122,-0.00234192037470726,0.0,0.4879618779018696,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,exact-discrete-slip,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,11427,11427,49083,11427,0,complete leaf-dynamics replay,original measured main experiment
stochastic_double_integrator_parking,FineGridVI,6,0.17247439990751445,0.05408599996007979,0.11838720017112792,762,50.605174965438586,0.1,0.0,,,,,,ok,576,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,2348,223,0.09497444633730835,0.10008517887563884,0.010221465076660987,0.002981260647359455,,discounted exact finite-action expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,TileQ,6,2.248551999917254,2.1611784000415355,0.0873728001024574,400,12.503178867388097,0.85,0.0,,,,,,ok,30037,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,1321,125,0.09462528387585163,0.11127933383800151,-0.00757002271006813,-0.000757002271006813,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,30037,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,MPC,6,2.7437489998992532,0.0,2.7437278998550028,0,5.576605119519574,0.9,0.0,,,,,,ok,69963,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,495,36,0.07272727272727272,0.07474747474747474,-0.006060606060606061,0.0,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,69963,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,SDTA-MDP,7,5.118599700042978,3.2084938001353294,1.9101054999046028,1,4.22229821922439,0.9,0.0,6,6,0,29,32,ok,63474,0.12633770005777478,3.0812087999656796,0.0004539000801742077,sampled,sampled-forced,False,False,,,,,finite-action,finite-core,cpu,,,,,stochastic,0.1,random-action-slip,454,52,0.1145374449339207,0.14096916299559473,0.01762114537444934,0.00881057268722467,0.48532460492061874,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,exact-discrete-slip,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,11364,11364,52110,11364,0,complete leaf-dynamics replay,original measured main experiment
stochastic_double_integrator_parking,FineGridVI,7,0.1534879000391811,0.048045599833130836,0.10544110019691288,762,32.96124673404297,0.15,0.0,,,,,,ok,576,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,2109,218,0.103366524419156,0.10810810810810811,-0.001422475106685633,0.002370791844476055,,discounted exact finite-action expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,TileQ,7,2.1021976999472827,2.0565734000410885,0.045623499900102615,400,11.610260163903163,0.95,0.0,,,,,,ok,29707,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,884,85,0.09615384615384616,0.10294117647058823,0.010180995475113122,0.004524886877828055,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,29707,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,MPC,7,4.226692100055516,0.0,4.226671099895611,0,6.2590315713280384,0.9,0.0,,,,,,ok,91651,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,647,74,0.1143740340030912,0.12210200927357033,0.0030911901081916537,0.0015455950540958269,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,91651,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,SDTA-MDP,8,6.716643899912015,3.5399062999058515,3.1767372000031173,1,4.640276942703823,0.85,0.0,6,6,0,29,32,ok,89939,0.14023689995519817,3.398651499999687,0.00045960000716149807,sampled,sampled-forced,False,False,,,,,finite-action,finite-core,cpu,,,,,stochastic,0.1,random-action-slip,669,64,0.09566517189835576,0.13153961136023917,-0.01195814648729447,0.014947683109118086,0.4924385961459634,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,exact-discrete-slip,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,11522,11522,78417,11522,0,complete leaf-dynamics replay,original measured main experiment
stochastic_double_integrator_parking,FineGridVI,8,0.19206080003641546,0.05180100002326071,0.14025890012271702,762,35.1171149983098,0.1,0.0,,,,,,ok,576,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,2341,243,0.10380179410508329,0.10850064075181547,-0.008116189662537377,0.005553182400683468,,discounted exact finite-action expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,TileQ,8,2.4489067001268268,2.3479514999780804,0.10095440014265478,400,34.92793102688974,0.45,0.0,,,,,,ok,29897,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,1647,164,0.09957498482088646,0.151183970856102,-0.00546448087431694,0.004857316332726169,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,29897,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,MPC,8,4.6002684000413865,0.0,4.600247499998659,0,7.675359533168542,0.8,0.0,,,,,,ok,114727,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,805,74,0.09192546583850932,0.1031055900621118,-0.0037267080745341614,0.012422360248447204,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,114727,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,SDTA-MDP,9,6.958188000135124,3.783186900196597,3.175000499933958,2,9.587298120426585,0.9,0.0,6,6,0,25,32,ok,96738,0.176589900162071,3.6055627001915127,0.000573399942368269,sampled,sampled-forced,False,False,,,,,finite-action,finite-core,cpu,,,,,stochastic,0.1,random-action-slip,726,79,0.10881542699724518,0.1418732782369146,-0.028925619834710745,-0.005509641873278237,0.43691765924538095,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,exact-discrete-slip,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,11520,11520,85218,11520,0,complete leaf-dynamics replay,original measured main experiment
stochastic_double_integrator_parking,FineGridVI,9,0.1636079999152571,0.04874900006689131,0.11485789995640516,762,55.02321756638579,0.1,0.0,,,,,,ok,576,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,2316,227,0.09801381692573402,0.10751295336787564,-0.002158894645941278,0.0008635578583765112,,discounted exact finite-action expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,576,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,TileQ,9,2.1929303999058902,2.1014022000599653,0.09152749995701015,400,58.749858904185984,0.45,0.0,,,,,,ok,30277,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,1661,172,0.10355207706201083,0.1535219747140277,-0.0030102347983142685,-0.0012040939193257074,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,30277,,,,,recorded planning or training calls,original measured main experiment
stochastic_double_integrator_parking,MPC,9,4.217867499915883,0.0,4.217846899991855,0,11.555317613795015,0.8,0.0,,,,,,ok,114124,0.0,,,,,,False,,,,,finite-action,baseline,cpu,,,,,stochastic,0.1,random-action-slip,801,85,0.10611735330836454,0.11860174781523096,-0.02871410736579276,-0.004993757802746567,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,114124,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,SDTA-MDP,0,42.9441995001398,42.63579920004122,0.3083999000955373,2,5.236328083989269,1.0,0.0,26,23,3,294,32,ok,9940,16.78835429996252,25.842281700111926,0.0020884000696241856,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,29,24,0.8275862068965517,0.29041988429631577,-3.5106767241379297,-3.595743506199496,0.27942218465602275,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5843,5577,4363,5577,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_braking_car,FineGridVI,0,0.2465083000715822,0.24297830020077527,0.0035288999788463116,5,7.195000492027188,1.0,0.0,,,,,,ok,3584,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,20,16,0.8,0.2544210364004728,-7.25,-7.195000492027186,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3584,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,TileQ,0,0.05588700016960502,0.05356300016865134,0.002323300112038851,400,30.00407465702363,0.75,0.25,,,,,,ok,432,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,20,19,0.95,0.37345889118742026,-5.225,-5.289038346814137,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,432,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,MPC,0,0.10237390012480319,0.0,0.10235279984772205,0,5.706179068017453,1.0,0.0,,,,,,ok,1786,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,23,19,0.8260869565217391,0.24276463165756915,-4.95704347826087,-4.955373102623871,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1786,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,SDTA-MDP,1,42.83886359981261,42.51877429988235,0.32008880004286766,2,10.024588626549743,0.95,0.05,26,22,4,292,32,ok,10678,15.957172899972647,26.55674359994009,0.0019498001784086227,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,30,28,0.9333333333333333,0.3597289118386961,-3.6281624999999993,-3.605655753597518,0.2809579983735171,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5588,5852,4826,5852,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_braking_car,FineGridVI,1,0.23947239993140101,0.23688230011612177,0.0025893000420182943,5,11.819177059342499,0.95,0.05,,,,,,ok,3584,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,23,17,0.7391304347826086,0.3159022078206492,-6.413086956521739,-6.2787583158165505,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3584,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,TileQ,1,0.050494500203058124,0.048188500106334686,0.0023050999734550714,400,25.12040197038781,0.8,0.2,,,,,,ok,433,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,20,18,0.9,0.33757937512817426,-5.675225,-5.683730379017315,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,433,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,MPC,1,0.09165139985270798,0.0,0.09163019992411137,0,10.483404744459833,0.95,0.05,,,,,,ok,1652,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,23,18,0.782608695652174,0.3296114301338196,-5.239130434782608,-5.117217172440316,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1652,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,SDTA-MDP,2,42.62285879999399,42.24328740010969,0.3795710999984294,2,9.662908045174778,0.95,0.05,26,23,3,306,32,ok,10689,15.970507399877533,26.265313200186938,0.002052699914202094,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,30,25,0.8333333333333334,0.37411587418646136,-3.352,-3.4252720301165183,0.2989423413346537,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5860,5592,5097,5592,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_braking_car,FineGridVI,2,0.24479299993254244,0.2420472998637706,0.002744999947026372,5,10.651303326465857,0.95,0.05,,,,,,ok,3584,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,24,20,0.8333333333333334,0.35333128476315445,-5.104375,-5.117752772054881,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3584,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,TileQ,2,0.05295719997957349,0.05038820020854473,0.0025683001149445772,400,11.12545820947536,0.95,0.05,,,,,,ok,443,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,22,19,0.8636363636363636,0.3541798621062704,-6.136363636363637,-6.018598372250327,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,443,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,MPC,2,0.09732800000347197,0.0,0.09730700007639825,0,9.524915712469852,0.95,0.05,,,,,,ok,1787,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,23,22,0.9565217391304348,0.42300465331425186,-4.3913913043478265,-4.362970184756393,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1787,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,SDTA-MDP,3,43.33940210007131,42.94587030005641,0.3935314000118524,2,9.905238874801208,0.95,0.05,26,22,4,287,32,ok,11230,16.349294499959797,26.591537799919024,0.0019314999226480722,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,32,24,0.75,0.2894955882353093,-3.2815664062499996,-3.3595242967507546,0.282870603414409,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5615,5863,5367,5863,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_braking_car,FineGridVI,3,0.2576220000628382,0.25439899996854365,0.003222099971026182,5,11.889655394909607,0.95,0.05,,,,,,ok,3584,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,21,16,0.7619047619047619,0.3529847938322576,-7.142904761904762,-7.035386090390101,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3584,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,TileQ,3,0.05338830011896789,0.050710299983620644,0.0026771998964250088,400,11.025603147610003,0.95,0.05,,,,,,ok,435,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,20,16,0.8,0.36165208557228756,-6.625300000000001,-6.525603147610004,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,435,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,MPC,3,0.1276543999556452,0.0,0.12763360003009439,0,10.74868305995379,0.95,0.05,,,,,,ok,2095,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,27,20,0.7407407407407407,0.3248672688096339,-4.685333333333333,-4.615691155521326,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,2095,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,SDTA-MDP,4,41.51887009991333,41.17639869987033,0.3424706000369042,2,15.130827626551408,0.9,0.1,26,22,4,290,32,ok,10448,16.119816499995068,25.051694200141355,0.0019436001311987638,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,29,25,0.8620689655172413,0.26679179255542834,-4.174431034482759,-4.209419177410571,0.28065107617508706,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5593,5840,4608,5840,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_braking_car,FineGridVI,4,0.29565879981964827,0.29289370006881654,0.0027642000932246447,5,17.029472780356045,0.9,0.1,,,,,,ok,3584,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,25,17,0.68,0.21463647786346055,-6.5000800000000005,-6.409842368839974,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3584,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,TileQ,4,0.053897100035101175,0.0516393999569118,0.002257100073620677,400,16.40800441198933,0.9,0.1,,,,,,ok,430,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,20,14,0.7,0.23595124534093345,-7.50005,-7.403334592683254,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,430,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,MPC,4,0.11208550003357232,0.0,0.11206439998932183,0,15.384225717807638,0.9,0.1,,,,,,ok,1731,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,23,18,0.782608695652174,0.22099095430222113,-5.608695652173913,-5.540918172610051,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,1731,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,SDTA-MDP,5,42.280559999868274,41.897273499984294,0.3832859001122415,2,18.59578503234667,0.85,0.15,26,22,4,290,32,ok,10982,16.328099300153553,25.563078599981964,0.002503999974578619,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,32,26,0.8125,0.3122626502557175,-2.8553164062500005,-2.887001402859397,0.28822845351556353,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5615,5615,5367,5615,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_braking_car,FineGridVI,5,0.2865493001881987,0.2839359000790864,0.0026120999827980995,5,15.369307496702287,0.9,0.1,,,,,,ok,3584,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,21,18,0.8571428571428571,0.27421648139550475,-6.071428571428571,-6.062812577454354,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3584,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,TileQ,5,0.0753543998580426,0.07271700003184378,0.0026366999372839928,400,16.92171925467985,0.9,0.1,,,,,,ok,428,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,20,15,0.75,0.2356527076652406,-7.500249999999999,-7.4572651629341635,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,428,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,MPC,5,0.17522899992763996,0.0,0.17520679999142885,0,14.188854103562411,0.9,0.1,,,,,,ok,2033,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,26,21,0.8076923076923077,0.2510287368602062,-3.9432307692307704,-3.9792306255286096,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,2033,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_braking_car,SDTA-MDP,6,42.39906159997918,42.18565660016611,0.2134042999241501,2,19.775053906642775,0.85,0.15,26,22,4,296,32,ok,8218,16.15450240019709,26.02603440009989,0.0019662000704556704,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,22,20,0.9090909090909091,0.26892758604061584,-5.400130681818181,-5.418808426353399,0.2853419359602385,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,5609,5609,2609,5609,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_braking_car,FineGridVI,6,0.24426609999500215,0.24179510003887117,0.0024701000656932592,5,21.493975957774303,0.85,0.15,,,,,,ok,3584,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,21,14,0.6666666666666666,0.2025905103835134,-7.381,-7.316296495352633,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,3584,,,,,recorded planning or training calls,original measured main experiment
